DaysPassed,TotalPopulation,TotalBabies,DeathsAge,DeathsPredator,DeathsStarved,TotalDeaths,FoodTime,BridgesTime,HousesTime,ProcreationTime,AverageFoodTime,AverageBridgesTime,AverageHouseTime,AverageProcreationTime
964,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
965,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
966,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
967,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
968,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
969,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
970,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
971,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
972,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
973,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
974,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
975,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
976,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
977,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
978,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
979,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
980,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
981,2577,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
982,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
983,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
984,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
985,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
986,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
987,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
988,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
989,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
990,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
991,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
992,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
993,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
994,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
995,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
996,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
997,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
998,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
999,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1000,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1001,2577,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1002,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1003,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1004,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1005,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1006,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1007,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1008,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1009,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1010,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1011,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1012,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1013,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1014,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1015,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1016,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1017,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1018,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1019,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1020,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1021,2577,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1022,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1023,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1024,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1025,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1026,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1027,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1028,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1029,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1030,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1031,2578,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1032,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1033,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1034,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1035,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1036,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1037,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1038,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1039,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1040,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1041,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1042,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1043,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1044,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1045,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1046,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1047,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1048,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1049,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1050,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1051,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1052,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1053,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1054,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1055,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1056,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1057,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1058,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1059,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1060,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1061,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1062,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1063,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1064,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1065,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1066,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1067,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1068,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1069,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1070,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1071,2577,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1072,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1073,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1074,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1075,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1076,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1077,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1078,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1079,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1080,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1081,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1082,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1083,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1084,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1085,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1086,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1087,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1088,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1089,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1090,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1091,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1092,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1093,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1094,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1095,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1096,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1097,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1098,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1099,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1100,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1101,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1102,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1103,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1104,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1105,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1106,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1107,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1108,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1109,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1110,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1111,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1112,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1113,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1114,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1115,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1116,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1117,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1118,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1119,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1120,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1121,2577,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1122,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1123,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1124,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1125,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1126,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1127,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1128,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1129,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1130,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1131,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1132,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1133,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1134,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1135,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1136,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1137,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1138,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1139,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1140,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1141,2577,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1142,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1143,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1144,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1145,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1146,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1147,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1148,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1149,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1150,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1151,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1152,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1153,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1154,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1155,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1156,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1157,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1158,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1159,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1160,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1161,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1162,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1163,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1164,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1165,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1166,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1167,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1168,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1169,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1170,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1171,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1172,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1173,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1174,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1175,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1176,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1177,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1178,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1179,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1180,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1181,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1182,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1183,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1184,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1185,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1186,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1187,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1188,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1189,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1190,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1191,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1192,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1193,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1194,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1195,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1196,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1197,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1198,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
